chain_oid,user_id,start_date,creationdate,years_since_registration,question_count,answer_count,comment_count,edits_count
14032626,109646,2019-10-28 14:23:37,2017-11-22 09:09:46,1.92183000380517,15,173,990,439
14032631,276,2019-10-28 15:28:39,2010-07-29 22:55:46,9.25188904743785,2,1256,4730,4068
14032638,143900,2019-10-28 18:57:03,2019-05-30 19:05:08,0.40820379883308,12,2,12,41
14032638,2086,2019-10-28 18:57:03,2011-02-28 15:44:01,8.66338096144089,164,110,531,766
14032641,865,2019-10-28 18:57:05,2010-09-21 22:04:41,9.10717732115677,8,805,2348,1223
14032647,12840,2019-10-28 21:08:25,2012-11-15 22:47:58,6.94364621385084,106,41,241,422
14032655,104146,2019-10-29 07:31:09,2017-08-21 17:38:53,2.18651496702182,2,182,636,1898
14032657,15054,2019-10-29 07:11:24,2013-02-11 05:35:30,6.71114136225266,11,718,6017,1113
14032662,130729,2019-11-01 16:33:48,2018-10-27 09:32:30,1.0151851217656,8,2,0,26
14032665,109646,2019-10-29 10:01:51,2017-11-22 09:09:46,1.92407169583968,15,173,993,440
14032666,104146,2019-10-29 09:53:31,2017-08-21 17:38:53,2.18678583206494,2,182,637,1898
14032686,23470,2019-10-29 20:48:35,2013-10-30 18:32:21,5.98998522323694,9,183,302,332
14032696,1204,2019-10-30 14:21:36,2010-11-10 19:37:47,8.96378199518011,1,171,732,244
14032696,865,2019-10-30 14:21:36,2010-09-21 22:04:41,9.11213264205987,8,805,2351,1223
14032701,103469,2019-10-30 12:43:35,2017-08-09 23:12:52,2.22209040461695,2,31,44,125
14032701,66743,2019-10-30 12:43:35,2016-02-07 17:09:42,3.72209642947742,24,4,40,98
14032709,16530,2019-10-30 10:31:52,2013-03-26 09:49:50,6.59049093099949,4,276,557,389
14032709,109750,2019-10-30 10:31:52,2017-11-23 15:52:04,1.92336339421613,5,3,8,21
14032716,16530,2019-10-30 13:39:47,2013-03-26 09:49:50,6.59084845890411,4,278,558,393
14032716,429,2019-10-30 13:39:47,2010-08-02 16:47:43,9.24690271435819,5,202,2380,1017
14032717,104146,2019-10-30 11:24:10,2017-08-21 17:38:53,2.18969802765094,2,182,643,1905
14032717,126829,2019-10-30 11:24:10,2018-08-16 17:12:11,1.20276252536783,33,22,44,123
14032721,60536,2019-10-30 12:48:02,2015-10-09 19:02:51,4.05956085109082,10,12,47,55
14032721,72855,2019-10-30 12:48:02,2016-05-09 18:06:44,3.46994159056317,82,15,117,286
14032726,109646,2019-11-05 12:22:43,2017-11-22 09:09:46,1.94077806316591,15,175,1018,452
14032742,865,2019-10-30 16:44:43,2010-09-21 22:04:41,9.11240493404363,8,805,2353,1223
14032742,88484,2019-10-30 16:44:43,2016-12-20 13:19:03,2.85107623033993,37,5,43,126
14032743,84870,2019-10-30 17:11:06,2016-10-21 14:29:29,3.02701981861999,2,481,569,918
14032743,276,2019-10-30 17:11:06,2010-07-29 22:55:46,9.25482369355657,2,1257,4737,4079
14032744,142104,2019-10-31 13:14:25,2019-04-26 16:02:23,0.506529743784881,1,3,0,6
14032744,24505,2019-10-31 13:14:25,2013-12-01 13:42:14,5.90748132293252,3,70,162,158
14032760,34531,2019-10-31 02:39:52,2014-07-14 22:07:58,5.29435292998478,30,636,3036,1185
14032765,111567,2019-10-31 07:55:24,2017-12-22 14:30:30,1.84650856164384,5,10,10,35
14032765,77806,2019-10-31 07:55:24,2016-07-13 09:03:35,3.29781548072045,43,17,107,164
14032778,84870,2019-10-31 12:48:53,2016-10-21 14:29:29,3.02926065449011,2,482,571,920
14032784,98170,2019-10-31 13:40:41,2017-05-30 09:06:16,2.4155905948757,18,54,108,123
14032786,86305,2019-10-31 14:00:45,2016-11-14 15:52:07,2.95184290969051,11,1,30,43
14032786,79,2019-10-31 14:00:45,2010-07-22 19:56:07,9.2767211440893,32,1883,4348,5120
14032787,1236,2019-10-31 14:31:50,2010-11-15 13:14:40,8.95357147387113,1,27,25,33
14032787,79,2019-10-31 14:31:50,2010-07-22 19:56:07,9.27678028285134,32,1883,4349,5120
14032791,152323,2019-10-31 16:00:47,2019-10-22 19:45:31,0.0242299594114663,2,1,2,10
14032791,276,2019-10-31 16:00:47,2010-07-29 22:55:46,9.25742963597159,2,1257,4739,4080
14032791,18859,2019-10-31 16:00:47,2013-06-06 04:35:55,6.4026728817859,21,152,260,642
14032811,104146,2019-11-01 06:22:36,2017-08-21 17:38:53,2.19460372272958,2,183,649,1913
14032811,27874,2019-11-01 06:22:36,2014-03-10 11:48:03,5.63842189878234,2,404,1806,11474
14032819,15054,2019-11-01 05:48:51,2013-02-11 05:35:30,6.71098430365297,11,718,6026,1113
14032822,79,2019-11-01 09:58:25,2010-07-22 19:56:07,9.27899980974125,32,1885,4353,5122
14032824,24505,2019-11-01 10:52:42,2013-12-01 13:42:14,5.90995142059868,3,70,164,158
14032824,136956,2019-11-01 10:52:42,2019-02-13 10:20:55,0.701430333587012,10,2,15,44
14032826,107555,2019-11-01 10:18:14,2017-10-19 14:46:21,2.03647618594622,25,15,54,104
14032826,79,2019-11-01 10:18:14,2010-07-22 19:56:07,9.27903751268392,32,1885,4354,5122
14032849,24505,2019-11-01 16:03:20,2013-12-01 13:42:14,5.90780270167428,3,72,166,160
14032855,104146,2019-11-01 19:22:46,2017-08-21 17:38:53,2.19608805809234,2,184,652,1918
14032862,127973,2019-11-01 20:27:03,2018-09-07 20:51:29,1.14858365043125,32,15,66,136
14032862,115,2019-11-01 20:27:03,2010-07-22 22:00:13,9.27995972856418,148,2438,10834,109363
14032863,84455,2019-11-02 06:07:47,2016-10-14 22:00:39,3.0522966768138,24,568,1107,1104
14032871,133706,2019-11-02 15:05:01,2018-12-16 13:42:12,0.868650716641299,1,1,0,5
14032871,276,2019-11-02 15:05:01,2010-07-29 22:55:46,9.2628029870624,2,1257,4750,4081
14032873,84455,2019-11-02 12:31:06,2016-10-14 22:00:39,3.05302597031963,24,569,1109,1105
14032878,46073,2019-11-03 10:32:58,2015-02-05 14:08:27,4.73109687341451,2,71,290,98
14032878,55301,2019-11-03 10:32:58,2015-07-16 13:12:29,4.29832664256722,17,2,37,55
14032883,81764,2019-11-02 20:40:13,2016-08-31 14:38:07,3.17260673515982,18,656,2111,1314
14032893,34482,2019-11-03 11:55:00,2014-07-13 08:18:11,5.30794675925926,202,24,253,908
14032910,117225,2019-11-04 10:02:43,2018-03-24 13:13:46,1.60580089421613,15,40,59,108
14032921,148061,2019-11-04 10:54:52,2019-08-20 08:35:32,0.205744545915779,3,1,1,10
14032921,109646,2019-11-04 10:54:52,2017-11-22 09:09:46,1.93787119482496,15,175,1010,450
14032934,1269,2019-11-13 06:00:04,2010-11-19 14:06:24,8.97441717402334,5,5,23,41
14032936,111567,2019-11-04 15:01:25,2017-12-22 14:30:30,1.85827799974632,5,11,12,36
14032942,81764,2019-11-04 16:08:07,2016-08-31 14:38:07,3.17756849315069,18,656,2114,1314
14032943,84455,2019-11-04 17:12:00,2016-10-14 22:00:39,3.05903985920852,24,570,1112,1108
14032944,104146,2019-11-04 17:13:40,2017-08-21 17:38:53,2.20406161212582,2,186,660,1934
14032954,56638,2019-11-04 20:18:19,2015-08-12 23:43:05,4.22974739979706,2,213,414,369
14032959,21733,2019-11-04 19:30:31,2013-09-05 09:18:11,6.16691844241502,33,106,396,312
14032975,934,2019-11-05 11:13:49,2010-10-01 18:58:03,9.09843182394724,10,1167,2108,2827
14032980,10123,2019-11-05 10:30:08,2012-09-11 08:27:01,7.15297396626078,17,6,17,70
14032985,35561,2019-11-05 10:54:04,2014-08-08 10:45:15,5.24453732242517,42,91,179,386
14032986,99589,2019-11-05 11:14:37,2017-06-22 09:53:36,2.36590756595637,27,117,510,2708
14032986,138926,2019-11-05 11:14:37,2019-03-18 16:27:46,0.624061738964992,41,1,23,133
14032987,85210,2019-11-05 11:20:19,2016-10-26 20:40:43,3.02838584474886,4,2,8,17
14032992,9839,2019-11-08 02:48:58,2012-08-29 11:33:21,7.19557765728057,1,356,682,1026
14032992,2891,2019-11-08 02:48:58,2011-05-06 01:53:39,8.50421483384069,227,51,489,1025
14033010,56638,2019-11-05 22:38:38,2015-08-12 23:43:05,4.23275409056317,2,214,416,370
14033025,12840,2019-11-05 20:57:45,2012-11-15 22:47:58,6.96280400177575,106,43,250,426
14033034,113925,2019-11-05 23:11:08,2018-02-05 22:36:53,1.74047612252664,1,29,17,45
14033056,109646,2019-11-06 12:01:36,2017-11-22 09:09:46,1.94347761288686,15,175,1028,455
14033057,126829,2019-11-06 15:36:48,2018-08-16 17:12:11,1.2224212645865,38,26,47,143
14033061,45066,2019-11-06 14:08:08,2015-01-15 18:03:38,4.80229166666667,18,490,621,1144
14033063,148061,2019-11-06 14:02:55,2019-08-20 08:35:32,0.211581779553526,4,1,5,13
14033063,109646,2019-11-06 14:02:55,2017-11-22 09:09:46,1.94370842846271,15,175,1032,455
14033065,84455,2019-11-06 14:53:36,2016-10-14 22:00:39,3.06425599315068,24,571,1113,1109
14033071,111567,2019-11-06 15:16:24,2017-12-22 14:30:30,1.86378595890411,5,13,14,40
14033073,125478,2019-11-07 10:57:38,2018-07-23 10:55:22,1.28836047691527,1,6,3,12
14033073,148723,2019-11-07 10:57:38,2019-09-01 08:55:47,0.181053748097412,3,1,3,13
14033086,67477,2019-11-25 10:32:02,2016-02-18 08:46:08,3.76116038812785,53,27,99,291
14033088,133276,2019-11-07 05:12:23,2018-12-08 13:39:08,0.903145452815829,2,171,374,296
14033106,86042,2019-11-07 10:45:07,2016-11-09 22:28:22,2.98085378614916,16,7,24,64
14033106,25814,2019-11-07 10:45:07,2014-01-15 10:55:21,5.80614491374937,95,1452,4354,4877
14033119,98398,2019-11-07 13:40:51,2017-06-02 18:12:07,2.42551128868595,5,143,597,368
14033121,109646,2019-11-07 13:17:30,2017-11-22 09:09:46,1.94636174530695,15,176,1040,457
14033126,105900,2019-11-07 14:06:44,2017-09-20 11:39:43,2.13041669837646,3,221,337,291
14033126,21733,2019-11-07 14:06:44,2013-09-05 09:18:11,6.17452159436834,33,107,399,314
14033126,138926,2019-11-07 14:06:44,2019-03-18 16:27:46,0.629868658041603,44,1,26,143
14033142,98398,2019-11-08 10:39:53,2017-06-02 18:12:07,2.42790670979198,5,144,605,369
14033149,82410,2019-11-07 20:05:11,2016-07-20 13:49:56,3.29865915144597,21,36,61,120
14033149,34531,2019-11-07 20:05:11,2014-07-14 22:07:58,5.31551981861999,30,637,3045,1186
14033156,52014,2019-11-08 00:17:44,2015-05-13 07:15:42,4.48413628868595,8,50,171,102
14033156,87346,2019-11-08 00:17:44,2016-12-01 10:27:16,2.92349784373415,13,64,84,125
14033156,45066,2019-11-08 00:17:44,2015-01-15 18:03:38,4.80619121004566,18,490,624,1144
14033172,93097,2019-11-08 10:45:26,2017-03-09 14:04:09,2.65852603373922,8,72,175,365
14033174,84870,2019-11-08 12:17:32,2016-10-21 14:29:29,3.05111881659056,2,484,584,927
14033177,79,2019-11-08 10:34:35,2010-07-22 19:56:07,9.29824670218163,32,1891,4365,5132
14033184,107424,2019-11-11 10:31:02,2017-10-17 18:34:36,2.06894298579401,15,113,262,559
14033201,63929,2019-11-08 16:10:02,2015-12-15 03:18:26,3.89119406392694,96,66,820,613
14033216,133276,2019-11-08 21:01:57,2018-12-08 13:39:08,0.904952086504313,2,172,380,298
14033216,96729,2019-11-08 21:01:57,2017-05-05 19:29:57,2.50291476407915,8,1,12,25
14033221,144738,2019-11-13 11:32:02,2019-06-17 14:40:35,0.399641267123288,4,1,4,16
14033226,27874,2019-11-09 07:59:41,2014-03-10 11:48:03,5.66052441653983,2,409,1828,11526
14033232,865,2019-11-09 15:19:24,2010-09-21 22:04:41,9.13690014586504,8,811,2367,1231
14033233,133276,2019-11-09 15:29:35,2018-12-08 13:39:08,0.90705945585997,2,173,382,301
14033234,10588,2019-11-11 06:04:51,2012-09-28 22:32:17,7.12072406139016,1,30,74,39
14033234,121002,2019-11-11 06:04:51,2018-05-18 23:08:11,1.47545027904617,3,1,1,11
14033238,133276,2019-11-09 15:21:13,2018-12-08 13:39:08,0.907043537544394,2,173,381,301
14033251,276,2019-11-10 16:53:08,2010-07-29 22:55:46,9.28492649670218,2,1257,4766,4084
14033251,8330,2019-11-10 16:53:08,2012-06-20 18:37:10,7.388158231862,29,6,78,123
14033260,150761,2019-11-11 02:21:34,2019-09-21 15:37:24,0.135472158802638,2,1,1,7
14033260,133276,2019-11-11 02:21:34,2018-12-08 13:39:08,0.91103963723998,2,177,393,311
14033269,116276,2019-11-11 08:43:27,2018-03-12 12:34:42,1.65777920471842,19,10,55,90
14033273,109646,2019-11-11 09:18:44,2017-11-22 09:09:46,1.95686637493658,15,177,1054,462
14033278,104146,2019-11-11 11:44:05,2017-08-21 17:38:53,2.22261263318113,2,191,680,1982
14033278,126829,2019-11-11 11:44:05,2018-08-16 17:12:11,1.23567713089802,39,29,53,149
14033279,121073,2019-11-11 11:38:35,2018-05-21 06:46:06,1.4697345573313,15,11,36,84
14033305,143900,2019-11-11 21:58:38,2019-05-30 19:05:08,0.444165715372907,12,3,15,42
14033305,18859,2019-11-11 21:58:38,2013-06-06 04:35:55,6.43075098300355,21,152,270,643
14033305,115,2019-11-11 21:58:38,2010-07-22 22:00:13,9.3075312341451,149,2443,10871,109903
14033315,139112,2019-11-12 11:10:16,2019-03-21 14:31:24,0.635233764586504,12,8,22,53
14033318,27874,2019-11-12 08:41:24,2014-03-10 11:48:03,5.66608323820396,2,410,1836,11534
14033318,145570,2019-11-12 08:41:24,2019-07-03 10:14:46,0.353247019279554,12,1,17,55
14033326,25814,2019-11-12 11:43:03,2014-01-15 10:55:21,5.81995376712329,95,1453,4361,4880
14033327,41250,2019-11-14 21:26:17,2014-11-28 10:34:37,4.95192478437341,5,193,208,499
14033330,83752,2019-11-12 12:59:03,2016-10-04 12:27:15,3.10622488584475,4,1,14,17
14033330,83655,2019-11-12 12:59:03,2016-10-02 16:46:31,3.11121106037544,5,24,29,51
14033343,36029,2019-11-14 10:03:24,2014-08-20 09:33:23,5.23635847919838,2,82,95,128
14033349,133276,2019-11-13 17:56:16,2018-12-08 13:39:08,0.918297437848808,2,180,410,318
14033355,133276,2019-11-12 18:12:48,2018-12-08 13:39:08,0.915589167935058,2,178,401,314
14033361,36022,2019-11-13 15:06:00,2014-08-20 07:06:50,5.23447330035515,14,2,17,49
14033361,81764,2019-11-13 15:06:00,2016-08-31 14:38:07,3.20210784500254,18,667,2153,1332
14033371,133276,2019-11-13 03:59:47,2018-12-08 13:39:08,0.916705955098935,2,180,407,318
14033371,25412,2019-11-13 03:59:47,2014-01-02 23:28:13,5.85325640537798,10,1,13,46
14033373,15054,2019-11-13 05:42:45,2013-02-11 05:35:30,6.74932886225266,11,719,6050,1116
14033384,143488,2019-11-13 13:46:28,2019-05-22 17:31:59,0.470803811516996,2,1,2,8
14033388,109646,2019-11-13 10:41:15,2017-11-22 09:09:46,1.96250282217149,15,177,1065,464
14033388,126829,2019-11-13 10:41:15,2018-08-16 17:12:11,1.24103703703704,41,30,59,156
14033398,109646,2019-11-13 13:34:51,2017-11-22 09:09:46,1.96283311136479,15,177,1070,464
14033401,78414,2019-11-13 14:22:05,2016-07-22 15:57:24,3.30872276128869,13,15,41,65
14033401,109646,2019-11-13 14:22:05,2017-11-22 09:09:46,1.96292297691527,15,177,1072,464
14033409,16716,2019-11-13 17:10:38,2013-04-01 15:22:43,6.61253408802638,28,6,45,115
14033410,109646,2019-11-13 16:01:58,2017-11-22 09:09:46,1.96311301369863,15,177,1078,464
14033410,7849,2019-11-13 16:01:58,2012-05-29 14:30:52,7.45702264079148,35,91,174,338
14033423,133276,2019-11-13 22:38:09,2018-12-08 13:39:08,0.918833745560629,2,180,411,318
14033429,143900,2019-11-13 21:56:24,2019-05-30 19:05:08,0.449640918315576,13,3,19,45
14033429,35764,2019-11-13 21:56:24,2014-08-13 14:42:25,5.25082569127346,36,194,281,367
14033454,105900,2019-11-14 10:42:14,2017-09-20 11:39:43,2.1492057014206,3,222,342,292
14033458,13545,2019-11-14 12:23:22,2012-12-14 00:47:57,6.90954226915271,5,3,10,18
14033458,99589,2019-11-14 12:23:22,2017-06-22 09:53:36,2.39069590309488,27,117,522,2801
14033459,63649,2019-11-15 07:54:00,2015-12-09 09:23:38,3.92243220446474,2,34,55,43
14033459,80437,2019-11-15 07:54:00,2016-08-09 05:38:01,3.26532721334348,3,2,4,18
14033468,1185,2019-11-14 14:38:57,2010-11-08 11:31:54,9.02295861872146,31,11,36,152
14033485,91691,2019-11-14 18:20:39,2017-02-15 17:58:39,2.73291856925419,8,2,13,32
14033485,81764,2019-11-14 18:20:39,2016-08-31 14:38:07,3.20521790969051,18,669,2163,1337
14033495,95980,2019-11-14 20:28:22,2017-04-24 19:11:32,2.5494612506342,11,2,14,38
14033498,865,2019-11-15 08:19:48,2010-09-21 22:04:41,9.15254017630644,8,813,2371,1233
14033498,63861,2019-11-15 08:19:48,2015-12-13 12:17:26,3.91119171740233,19,60,70,150
14033505,133276,2019-11-15 04:54:13,2018-12-08 13:39:08,0.922288971334348,2,181,417,321
14033520,106497,2019-11-15 10:28:33,2017-10-02 07:31:15,2.1195154109589,24,4,28,84
14033528,104146,2019-11-15 14:26:51,2017-08-21 17:38:53,2.23388121511923,2,194,688,2001
14033528,140560,2019-11-15 14:26:51,2019-04-16 11:04:38,0.572987474632166,11,1,15,45
14033530,133276,2019-11-15 18:27:45,2018-12-08 13:39:08,0.92383678970066,2,183,422,325
14033530,147007,2019-11-15 18:27:45,2019-07-30 13:43:15,0.290952245053272,4,1,11,16
14033537,95980,2019-11-15 18:38:20,2017-04-24 19:11:32,2.55199162861492,11,3,16,39
14033540,99640,2019-11-19 17:29:02,2017-06-22 21:49:01,2.40361494799594,11,14,24,67
14033540,18688,2019-11-19 17:29:02,2013-05-30 21:02:41,6.46945652587519,33,5,74,148
14033543,27874,2019-11-15 17:34:25,2014-03-10 11:48:03,5.67531652714358,2,412,1859,11585
14033545,133276,2019-11-15 18:18:30,2018-12-08 13:39:08,0.923819190766109,2,183,421,325
14033545,81764,2019-11-15 18:18:30,2016-08-31 14:38:07,3.20795354515474,18,670,2169,1342
14033554,865,2019-11-19 14:06:15,2010-09-21 22:04:41,9.164158231862,8,814,2375,1234
14033558,122405,2019-11-16 02:28:12,2018-06-13 20:31:12,1.41780251141553,2,6,5,13
14033574,104146,2019-11-17 10:23:48,2017-08-21 17:38:53,2.23889824327752,2,198,692,2008
14033574,692,2019-11-17 10:23:48,2010-08-23 07:33:44,9.23936466260781,41,19,99,178
14033586,84870,2019-11-18 01:41:41,2016-10-21 14:29:29,3.07730631659056,2,488,590,932
14033586,18013,2019-11-18 01:41:41,2013-05-10 10:41:14,6.51815154109589,9,33,59,84
14033592,123567,2019-11-18 00:12:36,2018-07-05 16:52:22,1.36316634956875,10,1,15,35
14033592,115,2019-11-18 00:12:36,2010-07-22 22:00:13,9.32422447361745,150,2446,10894,110116
14033608,934,2019-11-18 11:09:24,2010-10-01 18:58:03,9.13403985920852,10,1172,2127,2838
14033631,28443,2019-11-18 22:04:30,2014-03-24 21:04:49,5.6473738267377,3,529,525,598
14033631,99640,2019-11-18 22:04:30,2017-06-22 21:49:01,2.40139932141045,11,14,21,67
14033631,139112,2019-11-18 22:04:30,2019-03-21 14:31:24,0.652916856925419,13,9,24,60
14033636,133276,2019-11-18 18:54:17,2018-12-08 13:39:08,0.93210644977169,2,187,435,331
14033636,12840,2019-11-18 18:54:17,2012-11-15 22:47:58,7.01256909563673,108,44,254,434
14033648,131072,2019-11-19 17:24:18,2018-11-02 00:31:11,1.04918781709792,1,23,7,28
14033650,133276,2019-11-19 01:59:29,2018-12-08 13:39:08,0.932915429984779,2,188,436,335
14033657,79,2019-11-19 08:52:01,2010-07-22 19:56:07,9.32818854642314,32,1902,4395,5165
14033662,151531,2019-11-19 09:46:22,2019-10-08 10:30:16,0.112245243531202,6,1,10,21
14033662,109646,2019-11-19 09:46:22,2017-11-22 09:09:46,1.97883675799087,15,177,1081,465
14033666,79,2019-11-19 10:40:06,2010-07-22 19:56:07,9.32839418442415,32,1902,4396,5168
14033669,16530,2019-11-19 11:01:50,2013-03-26 09:49:50,6.64534246575342,4,281,568,400
14033669,96866,2019-11-19 11:01:50,2017-05-08 16:48:20,2.52399828767123,21,3,23,69
14033680,84870,2019-12-04 14:13:24,2016-10-21 14:29:29,3.12257213977676,2,500,607,948
14033680,8202,2019-12-04 14:13:24,2012-06-14 07:14:11,7.47134554160325,18,45,160,129
14033691,107424,2019-11-19 16:24:28,2017-10-17 18:34:36,2.0887935058346,16,114,269,575
14033700,16716,2019-11-19 19:17:27,2013-04-01 15:22:43,6.62921372399797,29,6,48,119
14033700,9880,2019-11-19 19:17:27,2012-08-30 22:22:33,7.22362043378995,88,404,1662,1176
14033713,133276,2019-11-20 04:41:37,2018-12-08 13:39:08,0.935963628868595,2,191,442,343
14033728,109646,2019-11-20 11:02:02,2017-11-22 09:09:46,1.98172044647387,15,178,1086,467
14033757,94928,2019-11-20 17:03:45,2017-04-06 09:30:04,2.61593166539827,32,10,94,135
14033758,97376,2019-11-20 19:15:14,2017-05-17 05:49:18,2.50427308472856,10,16,32,68
14033770,144096,2019-11-20 22:00:29,2019-06-04 15:51:13,0.455497082699137,3,14,16,61
14033770,18859,2019-11-20 22:00:29,2013-06-06 04:35:55,6.45541203703704,21,155,279,651
14033783,122405,2019-11-21 03:28:06,2018-06-13 20:31:12,1.4316151065449,2,9,8,18
14033794,145570,2019-11-21 10:09:25,2019-07-03 10:14:46,0.378072012937595,14,1,24,61
14033808,64255,2019-11-21 20:05:30,2015-12-22 01:29:23,3.90828789320142,2,43,164,59
14033808,115,2019-11-21 20:05:30,2010-07-22 22:00:13,9.33471324835109,152,2448,10917,110331
14033811,143991,2019-11-23 16:07:27,2019-06-02 00:05:16,0.470323788685946,3,1,0,11
14033811,24505,2019-11-23 16:07:27,2013-12-01 13:42:14,5.96808450659564,3,76,177,165
14033815,133276,2019-11-21 16:49:12,2018-12-08 13:39:08,0.940087645865043,2,191,448,345
14033818,57287,2019-11-21 17:13:09,2015-08-26 19:26:43,4.2381020421106,2,19,57,58
14033818,131004,2019-11-21 17:13:09,2018-11-01 08:55:32,1.05642621131405,25,1,13,77
14033841,133276,2019-11-21 23:57:26,2018-12-08 13:39:08,0.940902397260274,2,191,451,345
14033841,113925,2019-11-21 23:57:26,2018-02-05 22:36:53,1.78439982876712,3,34,29,62
14033869,147990,2019-11-22 13:14:33,2019-08-19 08:27:50,0.255340024099442,16,1,32,54
14033887,27874,2019-11-23 09:20:12,2014-03-10 11:48:03,5.69629404490107,2,418,1871,11610
14033895,84870,2019-11-22 23:52:16,2016-10-21 14:29:29,3.08805704591578,2,490,594,936
14033895,34649,2019-11-22 23:52:16,2014-07-17 09:16:10,5.34755726788432,13,2,12,43
14033906,79,2019-11-23 18:05:27,2010-07-22 19:56:07,9.33746067985794,33,1904,4405,5184
14033907,133276,2019-11-23 23:28:22,2018-12-08 13:39:08,0.946326547437849,2,193,464,349
14033909,34531,2019-11-24 03:21:24,2014-07-14 22:07:58,5.35744564941654,30,638,3058,1190
14033909,115,2019-11-24 03:21:24,2010-07-22 22:00:13,9.33828231227803,152,2449,10923,110467
14033919,107424,2019-11-24 14:25:25,2017-10-17 18:34:36,2.10226563292745,16,117,276,591
14033922,103383,2019-11-24 14:54:27,2017-08-08 18:13:09,2.29140277777778,16,49,116,111
14033939,15054,2019-11-25 00:19:04,2013-02-11 05:35:30,6.78158973871131,11,721,6063,1119
14033941,133276,2019-11-25 03:00:25,2018-12-08 13:39:08,0.949469717148655,2,195,468,351
14033941,15054,2019-11-25 03:00:25,2013-02-11 05:35:30,6.78189672120751,11,722,6068,1120
14033941,2891,2019-11-25 03:00:25,2011-05-06 01:53:39,8.55081196093354,228,51,493,1029
14033968,109646,2019-11-25 15:59:49,2017-11-22 09:09:46,2.01036919710807,15,178,1097,470
14033968,130832,2019-11-25 15:59:49,2018-10-29 14:20:06,1.07484725393201,35,2,67,134
