question_id,total_score,viewcount,answer_number,comment_number,q_edited,a_edited,wiki
330766,3,68,1,6,t,f,f
330770,6,65,1,0,t,t,f
330772,1,38,1,2,t,f,f
330773,0,93,1,3,t,f,f
330776,2,67,2,4,t,f,f
330787,3,109,1,0,t,f,f
330792,2,45,1,1,f,t,f
330795,1,32,1,2,t,f,f
330796,12,100,1,0,t,t,f
330798,0,94,1,1,t,f,f
330802,0,27,1,0,f,f,f
330803,4,151,2,8,f,t,f
330807,5,149,1,7,t,t,f
330808,4,27,1,0,f,f,f
330811,5,351,2,7,t,f,f
330812,1,54,1,6,t,t,f
330818,1,43,1,3,f,f,f
330820,2,46,1,4,t,f,f
330826,6,136,1,5,t,t,f
330839,4,97,1,3,t,t,f
330840,3,1411,1,2,t,t,f
330849,1,161,2,8,f,t,f
330851,5,43,1,0,f,f,f
330855,5,65,2,4,t,f,f
330856,0,40,2,0,t,f,f
330858,1,50,2,4,f,f,f
330862,1,37,1,2,t,f,f
330867,1,142,1,4,t,f,f
330868,2,37,1,5,t,f,f
330873,6,75,1,2,f,t,f
330875,0,63,2,17,t,t,f
330877,0,84,2,1,t,t,f
330882,2,100,2,4,t,t,f
330885,2,31,2,2,t,f,f
330887,1,104,1,2,t,t,f
330892,2,96,1,4,t,f,f
330893,0,54,1,0,t,f,f
330894,4,42,1,2,t,t,f
330902,2,30,1,0,t,f,f
330907,2,124,1,5,f,t,f
330908,2,37,1,3,t,t,f
330911,1,32,1,5,t,f,f
330915,2,22,1,0,f,f,f
330922,4,162,1,5,f,f,f
330926,3,72,1,5,t,f,f
330928,3,26,1,1,t,f,f
330932,7,86,2,3,t,t,f
330935,1,29,1,1,t,f,f
330943,2,38,2,5,t,f,f
330947,3,62,1,1,f,f,f
330950,1,41,1,0,t,f,f
330957,2,64,3,1,t,f,f
330960,3,55,1,0,t,f,f
330963,4,57,3,5,t,t,f
330964,5,53,1,1,t,t,f
330967,2,109,1,8,t,f,f
330968,3,68,1,0,t,f,f
330973,0,88,1,4,t,t,f
330975,3,50,1,1,t,f,f
330976,4,99,1,2,t,t,f
330977,2,99,1,10,t,f,f
330984,8,173,2,2,t,t,f
330987,3,35,1,2,t,t,f
330996,9,103,2,6,t,t,f
331007,0,95,1,1,t,f,f
331010,1,43,1,4,f,t,f
331011,8,84,2,2,t,t,f
331012,5,50,2,5,t,t,f
331018,2,43,1,1,t,f,f
331028,4,72,1,9,t,t,f
331032,5,55,2,2,t,f,f
331033,3,70,1,2,t,f,f
331036,5,118,2,6,t,f,f
331037,0,43,1,3,t,f,f
331040,3,59,1,2,t,t,f
331051,6,45,2,2,f,f,f
331053,1,83,1,5,t,f,f
331055,5,69,1,4,t,f,f
331058,7,76,2,7,t,t,f
331066,2,27,1,2,t,f,f
331073,6,73,1,2,f,t,f
331074,0,26,1,3,t,f,f
331077,4,43,2,3,t,f,f
331078,1,38,1,3,t,t,f
331081,0,19,1,3,t,t,f
331085,1,47,1,1,f,f,f
331094,0,134,1,0,f,f,f
331097,5,68,1,1,f,f,f
331103,0,38,1,0,t,f,f
331106,3,60,1,1,f,f,f
331109,3,55,1,1,t,f,f
331111,2,60,1,8,t,t,f
331112,7,124,1,4,t,t,f
331117,6,87,2,7,t,f,f
331118,3,36,1,3,f,f,f
331121,3,58,1,3,t,f,f
331125,4,31,1,1,f,f,f
331130,3,35,2,2,t,f,f
331135,0,48,1,2,t,f,f
331136,1,93,1,19,t,t,f
331137,5,61,1,0,t,t,f
331144,3,157,1,1,f,f,f
331145,3,52,1,0,t,t,f
331148,9,72,3,0,t,f,f
331156,0,54,2,3,f,f,f
331159,3,115,1,3,f,f,f
331164,1,100,1,6,t,f,f
331171,4,71,1,5,t,f,f
331172,2,33,1,5,t,f,f
331178,3,50,1,1,f,f,f
331179,3,57,1,4,t,f,f
331181,3,84,1,3,t,t,f
331189,3,66,1,0,f,t,f
331191,5,94,2,9,t,f,f
331192,5,47,2,4,t,f,f
331196,3,33,1,1,t,f,f
331198,3,58,1,6,t,t,f
331215,2,243,1,6,f,f,f
331221,1,34,1,0,t,f,f
331223,2,98,1,9,t,f,f
331224,1,29,1,0,t,t,f
331229,2,23,1,0,t,f,f
331231,3,44,1,1,t,t,f
331234,4,70,1,1,t,f,f
331235,4,222,1,2,t,t,f
331237,7,77,2,5,t,t,f
331241,1,38,1,0,f,f,f
331255,2,100,1,6,t,f,f
331266,2,51,1,2,t,f,f
331269,3,214,1,1,t,t,f
331271,2,52,1,1,t,f,f
331279,3,62,1,0,t,f,f
331282,2,49,1,2,t,f,f
331284,5,54,1,1,t,t,f
331297,4,38,2,1,t,f,f
331300,1,88,1,2,t,f,f
331304,3,34,1,1,t,t,f
331312,6,51,1,5,t,f,f
331313,8,84,2,2,t,t,f
331314,0,117,2,4,t,f,f
331315,1,14,1,0,t,f,f
331316,5,185,2,1,f,t,f
331317,5,115,1,5,t,f,f
331322,1,53,1,1,t,t,f
331330,1,75,1,1,t,f,f
331332,0,30,1,3,t,f,f
331335,2,40,1,0,t,t,f
331338,3,103,1,4,t,f,f
331346,2,40,1,5,t,f,f
331350,4,51,1,1,t,t,f
331355,3,47,1,10,t,f,f
331356,1,92,1,0,t,f,f
331360,5,515,1,8,t,f,f
331366,2,54,1,2,t,f,f
331368,3,76,1,8,t,f,f
331369,7,80,2,5,t,f,f
331371,2,42,1,2,t,t,f
331374,2,24,1,1,t,f,f
331379,4,62,1,0,t,f,f
331384,2,68,1,5,t,t,f
331386,1,37,1,4,t,t,f
331387,2,39,1,1,t,f,f
331388,2,48,1,2,t,f,f
331391,1,21,1,1,f,f,f
331392,3,38,1,3,t,f,f
331397,2,40,1,3,t,t,f
331401,0,27,1,0,t,f,f
331408,4,112,1,2,t,f,f
331409,2,66,1,0,t,f,f
331413,2,92,1,0,t,f,f
331415,2,78,1,0,t,t,f
331417,2,40,1,1,t,t,f
331421,2,21,1,3,t,f,f
331424,2,33,2,1,t,t,f
331432,10,361,1,0,f,t,f
331434,2,89,1,0,t,f,f
331435,1,119,2,6,t,f,f
331439,5,42,2,0,f,f,f
331444,1,41,1,3,f,f,f
331447,0,37,1,2,t,f,f
331456,4,41,1,2,t,f,f
331462,2,51,1,1,t,f,f
331469,1,17,1,1,t,f,f
331472,1,35,1,1,t,t,f
331474,2,46,1,1,t,t,f
331477,2,38,1,8,t,f,f
331485,6,439,1,3,t,t,f
331486,4,42,1,2,f,f,f
331488,2,133,1,0,f,f,f
331491,0,45,1,3,t,f,f
331493,5,129,2,7,t,t,f
331494,1,44,1,0,f,f,f
331498,2,89,2,2,t,f,f
331500,2,37,1,4,f,f,f
331502,3,131,1,1,t,t,f
331505,0,56,1,2,t,f,f
331506,3,30,1,2,t,f,f
331509,6,58,1,4,t,f,f
331510,23,228,4,4,t,t,f
331517,2,74,1,14,t,f,f
331526,1,34,2,0,f,t,f
331528,4,46,1,3,f,f,f
331529,6,79,3,2,t,t,f
331540,6,95,2,3,t,f,f
331548,2,35,1,0,f,f,f
331552,3,64,1,1,t,t,f
331561,6,54,1,0,t,t,f
331563,0,68,1,3,t,t,f
331568,4,30,1,9,t,t,f
331572,0,57,1,3,t,f,f
331583,4,75,1,0,t,f,f
331584,2,59,1,2,t,f,f
331590,2,21,1,0,t,t,f
331591,8,548,3,3,t,t,f
331599,1,50,1,1,f,f,f
331605,2,67,1,2,t,f,f
331607,0,148,1,0,t,f,f
331616,3,28,1,1,t,f,f
331619,3,20,1,4,t,f,f
331622,0,76,1,2,t,t,f
331624,-1,25,1,3,t,f,f
331625,3,77,1,3,t,t,f
331626,4,65,1,0,t,t,f
331627,4,120,1,4,t,t,f
331628,0,66,1,1,t,f,f
331632,6,53,1,2,t,f,f
331647,3,68,1,6,f,t,f
331651,2,33,1,1,f,f,f
331653,19,2784,2,9,t,f,f
331654,2,54,1,0,t,f,f
331656,4,57,2,0,t,t,f
331657,0,14,1,1,f,f,f
331658,2,102,2,6,t,f,f
331661,2,81,1,1,t,t,f
331663,1,79,1,0,t,f,f
331669,0,239,1,0,t,f,f
331674,9,87,1,1,t,f,f
331677,4,57,1,2,f,f,f
331680,4,49,2,5,t,f,f
331685,2,93,1,0,f,f,f
331686,3,55,1,2,t,f,f
331691,7,134,1,4,f,t,f
331692,-1,49,1,2,t,f,f
331698,1,55,2,15,t,t,f
331699,6,74,1,2,t,f,f
331706,2,22,1,1,f,f,f
331707,4,117,2,5,f,f,f
331714,1,115,1,6,t,f,f
331715,1,53,2,0,t,t,f
331718,2,30,1,4,t,f,f
331723,3,105,1,4,t,f,f
331726,0,44,1,0,t,f,f
331728,1,33,1,4,t,t,f
331732,0,56,1,5,f,f,f
331733,2,43,1,2,f,f,f
331736,10,84,1,5,t,f,f
331738,1,33,1,3,t,f,f
331739,1,21,1,0,t,f,f
331740,3,61,1,3,t,f,f
331743,2,33,1,0,t,f,f
331744,3,22,1,0,t,f,f
331745,2,42,1,2,f,f,f
331746,6,117,1,0,t,t,f
331759,1,41,2,4,t,t,f
331760,0,32,1,0,f,f,f
331761,2,68,1,0,f,t,f
331762,1,11,1,0,f,f,f
331767,5,82,1,4,t,f,f
331768,4,48,1,0,t,f,f
331779,4,21,1,1,f,f,f
331783,4,92,1,7,t,t,f
331784,1,28,1,3,t,t,f
331785,5,59,1,4,t,t,f
331787,1,31,1,5,t,t,f
331788,0,15,1,0,f,f,f
331791,0,45,1,0,t,f,f
331796,0,52,2,0,t,t,f
331798,3,56,1,0,f,f,f
331799,2,158,1,1,t,t,f
331808,0,45,1,1,t,f,f
331810,4,48,2,0,t,t,f
331812,3,73,1,5,t,f,f
331817,1,33,1,4,t,f,f
331818,2,67,1,0,f,f,f
331828,4,48,2,2,t,f,f
331830,2,36,1,8,t,t,f
331834,3,30,1,0,t,f,f
331835,1,32,1,3,t,f,f
331836,2,57,1,1,t,f,f
331838,3,44,1,2,f,f,f
331844,4,38,1,4,t,t,f
331848,0,180,1,0,t,t,f
331849,6,63,1,1,t,f,f
331860,1,26,1,0,t,f,f
331863,0,72,2,2,t,f,f
331866,2,33,1,3,t,t,f
331870,3,20,1,0,t,f,f
331871,3,64,1,3,f,t,f
331878,1,47,1,2,t,f,f
331879,2,52,1,2,t,t,f
331886,3,48,1,2,t,f,f
331887,1,25,1,3,f,f,f
331890,1,38,1,2,f,f,f
331903,4,66,1,2,t,t,f
331905,4,33,1,1,f,t,f
331907,1,56,1,1,t,f,f
331909,1,29,1,2,t,f,f
331911,0,18,1,1,t,t,f
331912,8,43,1,3,t,t,f
331914,0,30,1,1,t,f,f
331919,2,51,1,5,t,f,f
331922,4,50,1,3,t,f,f
331927,2,148,1,3,t,t,f
331928,0,75,2,5,t,f,f
331931,1,38,1,1,f,f,f
331932,2,39,1,6,t,t,f
331933,1,30,1,1,f,f,f
331935,2,41,1,6,t,f,f
331936,2,67,1,6,t,f,f
331941,3,69,1,5,t,f,f
331953,2,49,2,0,t,f,f
331956,1,75,1,2,f,f,f
331960,7,136,3,0,t,t,f
331965,1,35,1,4,f,f,f
331967,1,50,1,2,t,f,f
331973,3,76,2,10,t,t,f
331974,2,43,1,0,t,f,f
331975,3,68,1,3,t,f,f
331977,0,26,1,2,t,t,f
331978,1,22,1,0,t,f,f
331980,2,92,1,0,t,t,f
331985,3,55,1,0,t,f,f
331987,1,55,3,2,f,f,f
331989,6,29,1,0,t,f,f
331991,1,61,1,4,t,f,f
331993,2,51,1,0,t,f,f
331994,1,45,1,0,f,f,f
331997,3,85,1,3,f,t,f
332003,2,27,1,1,t,t,f
332012,2,31,1,0,t,t,f
332019,3,48,1,5,t,f,f
332020,1,81,1,3,t,t,f
332025,1,35,1,4,t,f,f
332026,-1,79,2,2,t,t,f
332028,1,27,1,0,t,f,f
332030,4,47,1,0,t,f,f
332035,5,35,2,2,t,f,f
332036,1,57,1,3,t,t,f
332043,5,42,1,2,f,f,f
332047,5,68,1,4,t,t,f
332054,2,139,1,9,t,t,f
332056,0,45,1,1,f,f,f
332062,1,37,1,0,f,t,f
332066,2,79,2,3,t,f,f
332068,4,39,1,3,t,f,f
332070,1,186,1,1,f,t,f
332073,2,47,2,5,t,t,f
332074,1,59,1,0,t,f,f
332075,7,79,1,5,t,f,f
332079,2,33,1,0,t,f,f
332081,1,117,1,4,t,f,f
332082,7,46,1,4,t,f,f
332091,0,50,1,1,t,f,f
332097,2,51,1,5,t,t,f
332108,1,56,1,3,t,t,f
332110,3,136,2,4,t,f,f
332115,0,86,1,4,f,f,f
332122,0,26,1,1,f,f,f
332123,-1,91,1,18,t,t,f
332131,1,43,1,5,t,t,f
332135,1,32,1,0,t,f,f
332145,3,45,1,1,t,f,f
332149,-1,47,1,0,t,f,f
332150,2,103,1,0,t,f,f
332151,-1,50,1,6,t,f,f
332152,2,54,1,6,t,f,f
332153,0,78,1,3,t,f,f
332155,4,173,1,4,t,t,f
332158,0,45,1,3,t,f,f
332164,4,44,1,2,t,f,f
332167,2,212,1,1,t,t,f
332168,1,89,1,3,t,f,f
332170,0,50,1,5,t,t,f
332175,-1,73,1,7,t,f,f
332179,7,117,2,3,t,f,f
332184,3,48,1,3,f,f,f
332188,5,53,1,8,t,f,f
332194,3,53,1,3,f,f,f
332195,4,28,1,1,f,f,f
332200,3,59,1,2,t,f,f
332202,1,121,1,2,t,f,f
332203,0,30,1,5,f,f,f
332204,3,45,1,2,t,t,f
332205,3,58,2,0,f,f,f
332206,10,89,2,2,t,f,f
332207,6,28,1,7,t,t,f
332213,5,151,1,6,t,t,f
332214,3,43,1,0,t,f,f
332220,3,47,2,2,t,t,f
332224,2,25,1,1,t,f,f
332227,3,48,1,3,f,f,f
332234,3,100,1,5,t,t,f
332245,26,2354,2,5,f,f,f
332255,5,65,2,12,t,f,f
332257,1,195,1,2,t,f,f
332259,1,65,2,2,t,f,f
332261,9,103,1,0,t,t,f
332264,2,94,1,2,t,f,f
332270,1,107,1,2,t,t,f
332273,2,57,1,2,f,f,f
332282,5,64,1,5,t,f,f
332287,3,60,1,3,f,t,f
332289,1,109,1,4,t,f,f
332296,2,39,1,0,f,f,f
332297,3,147,1,2,t,f,f
332299,4,96,2,2,t,t,f
332300,9,107,2,7,t,t,f
332306,2,30,2,2,t,f,f
332312,4,39,2,3,t,f,f
332317,2,100,1,4,f,f,f
332321,2,76,1,3,t,f,f
332322,4,58,1,6,t,t,f
332324,3,72,2,0,f,f,f
332327,9,238,2,7,t,f,f
332332,3,41,1,4,f,f,f
332335,1,55,1,4,t,f,f
332345,0,59,2,8,t,f,f
332346,3,49,1,0,t,f,f
332347,1,115,1,1,t,f,f
332361,2,23,1,0,t,f,f
332362,1,100,1,6,f,f,f
332363,2,37,1,1,t,f,f
332365,2,65,1,3,t,f,f
332366,1,187,1,9,t,t,f
332370,4,105,1,7,t,f,f
332372,3,65,1,8,t,f,f
332373,4,46,1,1,f,f,f
332381,6,46,1,4,t,f,f
332382,2,24,1,3,f,f,f
332386,2,31,1,3,t,f,f
332387,1,45,1,4,t,t,f
332392,8,74,1,3,f,f,f
332398,0,88,1,6,t,f,f
332408,4,52,1,4,f,t,f
332413,4,69,3,5,f,f,f
332418,4,34,2,2,t,f,f
332419,1,61,1,0,f,f,f
332426,3,104,1,0,t,f,f
332427,5,55,1,10,t,t,f
332430,2,64,1,4,t,f,f
332444,1,377,1,4,t,f,f
332447,1,33,1,0,t,t,f
332454,4,20,1,2,f,f,f
332455,1,115,1,1,t,f,f
332458,3,46,1,3,t,f,f
332462,7,82,3,6,t,t,f
332463,1,48,2,7,t,t,f
332464,0,44,1,0,t,f,f
332466,3,41,1,2,t,f,f
332480,5,44,1,1,t,t,f
332485,5,186,2,9,t,t,f
332492,4,51,1,0,t,f,f
332498,2,79,1,0,t,f,f
332499,2,134,2,7,t,f,f
332500,2,110,1,3,t,f,f
332505,2,41,1,12,t,f,f
332507,2,16,1,0,t,f,f
332514,4,79,2,3,t,f,f
332525,4,39,1,2,f,f,f
332531,2,40,1,1,t,f,f
332532,5,55,1,3,t,f,f
332534,3,99,1,3,t,f,f
332535,2,103,1,1,t,f,f
332539,2,22,1,0,t,f,f
332541,2,50,1,1,t,f,f
332545,3,48,1,2,t,t,f
332548,3,146,3,18,t,t,f
332560,0,32,1,0,f,f,f
332564,3,43,1,4,t,t,f
332567,0,45,1,0,t,f,f
332572,1,48,1,2,t,f,f
332574,6,50,1,4,t,f,f
332579,1,69,1,2,t,f,f
332580,0,27,1,3,f,t,f
332584,1,40,2,3,t,f,f
332588,-1,46,1,8,f,f,f
332589,1,36,1,0,f,f,f
332593,1,163,1,1,f,f,f
332595,3,49,2,1,t,f,f
332597,1,12,1,1,t,f,f
332604,4,81,1,3,t,f,f
332607,1,33,1,6,t,f,f
332609,2,25,1,0,t,f,f
332610,3,61,1,0,t,t,f
332619,3,58,1,13,t,f,f
332621,7,78,1,3,t,f,f
332624,2,251,2,0,t,f,f
332625,3,45,1,0,f,f,f
332632,3,48,1,2,t,f,f
332633,3,79,2,4,t,f,f
332634,1,45,2,0,t,t,f
332635,0,31,1,2,t,f,f
332636,3,32,1,0,f,f,f
332638,4,51,1,2,t,f,f
332641,0,28,1,2,t,f,f
332648,1,36,1,0,t,f,f
332652,2,26,1,0,t,f,f
332656,1,93,1,3,t,t,f
332663,2,17,1,0,t,f,f
332664,2,32,1,0,f,f,f
332666,3,41,1,3,t,t,f
332667,2,63,1,5,t,f,f
332669,3,45,2,2,t,t,f
332677,2,54,1,1,t,f,f
332678,4,35,1,1,f,f,f
332680,3,50,1,2,t,f,f
332690,0,57,1,4,t,f,f
332691,2,26,1,0,t,f,f
332692,2,35,1,2,f,f,f
332693,11,99,2,2,t,f,f
332695,2,58,2,0,t,f,f
332700,1,23,1,2,t,t,f
332702,3,60,1,2,t,t,f
332707,3,87,2,0,t,t,f
332711,0,54,1,1,t,t,f
332714,7,49,1,7,t,f,f
332720,11,165,6,1,t,t,f
332721,3,53,2,6,t,f,f
332725,1,40,1,1,t,f,f
332734,12,78,2,4,f,t,f
332737,3,81,1,3,t,f,f
332741,3,28,1,1,t,f,f
332742,1,62,1,4,t,f,f
332751,3,46,1,1,t,t,f
332753,2,25,1,0,t,f,f
332754,0,59,1,7,f,f,f
332755,-1,33,1,0,t,f,f
332757,2,67,1,2,f,f,f
332760,1,101,1,19,t,f,f
332766,1,106,1,6,t,t,f
332767,1,47,1,7,t,f,f
332774,-1,35,1,3,t,f,f
332781,3,46,1,7,t,f,f
332785,4,42,3,3,t,t,f
332787,3,55,1,1,t,f,f
332793,2,81,1,0,f,f,f
332797,2,21,1,1,t,t,f
332800,4,53,1,2,t,t,f
332823,3,110,2,6,t,f,f
332824,4,86,2,4,t,f,f
332825,-4,32,1,3,t,f,f
332830,0,154,1,3,t,f,f
332831,4,84,1,6,t,t,f
332833,-3,51,1,1,t,t,f
332840,3,97,2,12,t,t,f
332844,0,57,1,2,f,f,f
332845,0,59,1,3,t,f,f
332849,3,51,1,3,t,f,f
332854,4,127,1,8,t,f,f
332855,2,18,1,0,f,f,f
332857,4,69,1,7,t,t,f
332860,2,63,1,1,t,f,f
332865,3,47,1,4,t,f,f
332881,8,43,1,0,f,f,f
332884,2,27,2,0,t,t,f
332886,3,74,1,8,t,t,f
332889,0,20,1,1,t,f,f
332894,0,49,1,2,f,f,f
332896,2,54,1,4,f,f,f
332897,2,58,1,6,t,f,f
332900,1,64,2,1,t,t,f
332902,3,78,1,1,t,t,f
332903,2,28,1,1,t,f,f
332908,0,46,1,1,t,f,f
332911,2,23,1,0,t,f,f
332914,1,51,1,1,f,f,f
332915,2,20,1,3,f,f,f
332918,1,36,1,0,t,f,f
332925,2,46,1,10,t,t,f
332929,4,31,1,0,t,t,f
332936,0,61,1,0,t,f,f
332941,2,73,3,3,t,f,f
332944,2,38,1,0,t,f,f
332946,1,51,1,0,t,f,f
332955,3,84,1,6,f,f,f
332958,3,55,1,2,t,f,f
332960,2,51,1,3,t,f,f
332968,1,19,1,1,t,f,f
332972,1,80,1,1,t,f,f
332976,2,57,1,15,t,f,f
332979,1,27,1,0,t,f,f
332982,0,29,1,0,t,f,f
332989,1,29,1,2,t,f,f
332995,1,48,1,7,t,f,f
332996,3,56,1,3,t,t,f
333000,1,122,1,2,t,f,f
333001,6,57,1,1,t,f,f
333002,2,37,1,0,t,t,f
333004,3,24,1,0,t,f,f
333011,2,72,1,0,t,f,f
333014,2,25,1,1,t,f,f
333019,2,74,1,7,t,t,f
333021,2,58,1,3,t,t,f
333025,1,113,1,1,t,f,f
333026,3,96,1,7,t,f,f
333027,4,94,2,9,t,f,f
333031,3,75,1,1,t,f,f
333035,3,41,1,2,t,t,f
333036,3,297,3,0,f,t,f
333039,0,38,1,1,t,f,f
333041,2,52,1,0,t,f,f
333042,5,113,1,16,t,t,f
333053,3,52,1,0,t,f,f
333055,1,56,1,5,t,f,f
333058,1,33,1,2,t,f,f
333059,3,75,1,4,t,f,f
333060,3,124,1,7,t,f,f
333064,1,28,1,4,t,t,f
333068,2,53,1,4,t,f,f
333071,1,43,1,1,f,f,f
333074,4,47,1,3,t,f,f
333082,3,37,1,2,t,t,f
333084,4,70,2,7,t,t,f
333092,0,23,2,2,t,f,f
333094,1,32,1,1,t,t,f
333095,1,116,1,1,t,f,f
333096,2,62,1,9,t,t,f
333103,2,42,1,1,t,t,f
333107,1,91,1,0,t,f,f
333123,8,84,1,2,t,t,f
333134,2,32,1,0,t,f,f
333140,9,180,1,17,t,t,f
333141,5,121,1,2,t,f,f
333144,0,44,1,1,f,f,f
333145,0,24,1,0,t,f,f
333162,7,86,1,4,t,f,f
333166,2,38,1,3,t,t,f
333168,8,57,1,2,t,f,f
333178,2,33,1,0,f,t,f
333182,2,50,1,6,t,f,f
333184,4,35,2,17,t,f,f
333187,1,35,2,0,t,f,f
333189,2,171,1,1,t,f,f
333194,3,49,1,2,f,f,f
333197,0,42,1,0,t,t,f
333199,3,81,1,2,t,f,f
333201,2,45,1,1,f,f,f
333203,1,50,1,4,t,f,f
333211,2,34,1,2,f,f,f
333217,1,25,1,2,t,f,f
333222,0,49,1,6,t,f,f
333224,6,149,1,3,t,f,f
333225,-1,106,1,3,t,f,f
333228,13,238,1,6,t,t,f
333229,2,50,1,2,t,f,f
333234,4,32,1,2,t,f,f
333244,11,179,3,2,f,t,f
333245,3,48,1,0,f,f,f
333247,1,26,2,0,f,t,f
333251,3,46,1,1,t,f,f
333259,6,146,1,1,t,f,f
333261,4,39,1,4,t,t,f
333266,4,77,2,18,t,t,f
333267,1,78,1,11,t,t,f
333269,3,31,2,4,t,t,f
333273,1,51,2,0,t,f,f
333281,4,21,1,0,t,f,f
333283,2,38,1,2,f,f,f
333288,1,53,1,3,t,f,f
333291,2,37,1,5,t,f,f
333301,1,40,1,3,t,t,f
333302,8,87,3,7,t,t,f
333303,0,39,1,4,f,t,f
333312,5,86,1,15,t,t,f
333316,1,100,1,1,f,f,f
333319,4,33,2,0,t,t,f
333323,4,54,2,5,t,f,f
333324,7,119,1,13,t,t,f
333327,1,35,1,1,t,t,f
333337,3,44,1,0,t,f,f
333350,2,47,1,0,f,f,f
333355,2,26,1,3,f,f,f
333356,3,52,1,7,t,f,f
333357,0,50,1,3,t,f,f
333360,-2,34,1,7,t,f,f
333361,7,86,3,10,f,t,f
333366,3,34,1,1,t,f,f
333368,4,65,1,7,t,t,f
333372,3,51,1,1,t,f,f
333378,1,60,1,3,t,t,f
333382,3,97,1,3,t,t,f
333383,2,50,1,4,t,t,f
333384,1,53,1,3,t,f,f
333399,4,53,1,0,t,f,f
333405,16,209,4,9,t,t,f
333407,2,77,2,1,t,t,f
333417,0,49,1,2,t,f,f
333418,2,84,1,6,t,f,f
333427,3,29,1,0,t,f,f
333431,0,34,1,1,t,f,f
333432,5,32,1,1,t,t,f
333443,2,35,1,4,t,f,f
333452,2,43,1,1,t,f,f
333456,3,41,1,6,t,t,f
333463,0,28,1,0,t,f,f
333464,2,162,1,0,t,t,f
333468,2,72,1,1,f,f,f
333469,2,62,1,3,t,t,f
333475,3,34,1,2,t,f,f
333480,1,18,1,2,t,f,f
333484,1,28,1,0,t,f,f
333489,3,716,1,3,f,f,f
333496,0,29,1,0,f,f,f
333499,12,154,1,4,t,f,f
333502,9,129,1,1,t,f,f
333503,5,49,1,10,t,t,f
333509,2,45,1,0,f,f,f
333510,3,70,1,2,t,f,f
333511,1,59,1,0,t,t,f
333512,8,103,3,4,t,t,f
333514,0,31,1,3,t,f,f
333523,9,245,1,0,t,t,f
333526,1,20,1,0,f,f,f
333529,1,33,1,2,t,f,f
333532,3,90,2,19,t,t,f
333538,7,90,2,6,t,t,f
333542,3,29,1,0,t,f,f
333549,5,30,1,0,t,f,f
333555,1,29,1,1,f,f,f
333556,2,38,1,1,t,t,f
333563,1,29,1,0,f,f,f
333575,0,34,1,1,f,f,f
333577,6,57,1,0,t,f,f
333580,1,108,1,4,t,f,f
333584,3,156,1,4,t,t,f
333587,0,32,1,0,t,f,f
333588,4,72,2,3,t,f,f
333589,1,25,1,1,t,t,f
333591,5,104,1,2,t,f,f
333592,7,63,1,0,t,t,f
333602,1,70,1,8,t,f,f
333603,1,45,1,2,f,f,f
333606,3,39,1,3,t,t,f
333607,2,58,1,1,t,f,f
333611,3,113,2,3,t,t,f
333613,5,128,1,1,t,t,f
333624,2,50,1,6,t,f,f
333627,3,72,1,5,t,f,f
333632,2,50,1,2,t,f,f
333635,-1,31,1,1,t,f,f
333637,0,55,1,5,t,f,f
333638,1,55,1,0,t,f,f
333643,2,41,1,1,f,t,f
333646,14,158,3,2,t,t,f
333648,1,47,1,8,t,f,f
333649,2,35,1,7,f,f,f
333651,1,55,1,0,t,f,f
333652,0,36,1,0,t,f,f
333656,1,38,1,2,t,t,f
333659,2,25,1,0,t,f,f
333660,4,269,1,4,t,f,f
333661,3,31,1,0,t,f,f
333663,5,53,1,4,t,t,f
333666,2,34,1,2,t,f,f
333667,3,52,1,0,t,f,f
333668,2,42,1,7,t,t,f
333671,2,54,1,6,t,f,f
333680,2,96,1,2,t,f,f
333688,1,20,1,0,f,f,f
333692,0,94,1,8,t,f,f
333695,3,41,1,3,t,f,f
333700,4,64,3,1,t,f,f
333705,7,76,1,2,t,f,f
333709,14,253,3,10,f,t,f
333710,2,63,2,2,f,f,f
333714,3,49,1,4,t,t,f
333719,3,46,1,1,t,t,f
333721,5,34,1,0,t,f,f
333732,9,122,1,2,t,t,f
333736,3,87,1,2,f,f,f
333737,1,30,1,2,t,t,f
333739,0,22,1,0,t,f,f
333744,10,216,1,9,t,f,f
333746,2,33,1,0,t,f,f
333747,2,22,1,0,t,f,f
333748,3,52,1,0,t,t,f
333751,4,35,1,2,t,f,f
333754,2,90,1,5,t,f,f
333757,3,66,1,2,t,t,f
333759,2,46,1,3,t,f,f
333760,8,72,3,1,t,f,f
333767,2,26,1,0,t,f,f
333769,0,16,1,0,t,f,f
333773,3,60,1,9,t,f,f
333775,8,63,2,1,t,f,f
333789,3,41,1,3,t,f,f
333791,3,75,1,2,f,t,f
333793,6,119,2,6,t,t,f
333799,8,62,1,4,t,f,f
333802,7,110,1,10,t,t,f
333809,2,32,1,0,f,f,f
333810,3,206,2,3,f,t,f
333811,4,39,2,0,t,t,f
333815,2,55,1,5,f,f,f
333816,2,68,1,2,t,f,f
333817,18,594,2,15,t,t,f
333818,4,174,1,6,t,t,f
333820,2,46,1,4,t,f,f
333829,3,52,1,8,t,t,f
333843,3,34,2,9,t,t,f
333847,4,78,2,5,t,t,f
333848,3,44,1,2,t,t,f
333854,10,103,1,0,t,t,f
333856,7,82,1,1,f,f,f
333858,0,25,1,0,f,f,f
333861,0,21,1,0,f,f,f
333863,9,39,1,0,t,t,f
333865,5,77,2,4,t,f,f
333866,5,62,1,9,t,t,f
333867,2,62,1,3,t,f,f
